Chromosome	Start	End	Index	Probe	FlagIndex
11	64851531	64851693	6308	20229_cg02235894;cg12214534;cg14909795;cg17636471;cg19545356;cg26172907;cg14198420	1
11	64851707	64851858	6309	20230_cg04175895;cg05342320;cg25382566;cg15429732	0
11	64879077	64879217	6310	20231_cg00310855	1
11	64879302	64879477	6311	20232_cg10534923;cg14430111	1
11	64879861	64879952	6312	20233_cg05136452	0
11	64884992	64885468	6313	20234_cg02964845;cg03990565;cg13759808;cg16209630;cg21152694;cg23600533;cg25304775;cg26098818	1
11	64889456	64890072	6314	20235_cg01513909;cg06933752;cg02974499;cg10490271;cg16716917;cg05258139;cg11419863	1
11	64901492	64901628	6315	20236_cg02441831	1
11	64901801	64902173	6316	20237_cg05942152;cg13744822;cg14439950;cg23307056	1
11	64948755	64949057	6317	20238_cg04526020;cg07139985;cg24856234	0
11	65028993	65029271	6318	20239_cg13833535;cg23043213	1
11	65029303	65029551	6319	20240_cg04780126;cg13261989	1
11	65029576	65029728	6320	20241_cg20407116	1
11	65029996	65030143	6321	20242_cg23599460	1
11	65082312	65082439	6322	20243_cg09344943;cg22312910	0
11	65101083	65101252	6323	20244_cg14699126;cg15918224	1
11	65122238	65122298	6324	20245_cg12225377;cg14284889;cg17244466	0
11	65122334	65122381	6325	20246_cg12788061;cg23780683;cg25318663	0
11	65122448	65122546	6326	20246_cg12788061;cg23780683;cg25318663	0
11	65150437	65150588	6327	20247_PET_CpG	1
11	65153844	65154120	6328	20248_cg04212338;cg16263634;cg26170077;cg24972080	1
11	65154312	65154449	6329	20249_cg12206093	1
11	65184422	65185716	6330	20250_PET_CpG	1
11	65190123	65190246	6331	20251_cg08325383;cg12637942	0
11	65190867	65191026	6332	20252_cg09411730	1
11	65222329	65222488	6333	20253_cg24687085	1
11	65222529	65222819	6334	20254_cg14401631;cg26633783	1
11	65244531	65244677	6335	20255_cg01286631	1
11	65244811	65244951	6336	20256_cg09946346;cg25992645	1
11	65245042	65245155	6337	20257_cg07420702	0
11	65264771	65264924	6338	20258_cg10631284	1
11	65264977	65265063	6339	20259_cg02943285;cg04868132	0
11	65290558	65290871	6340	20261_PET_CpG	1
11	65292597	65292730	6341	20263_cg08072480	1
11	65307386	65307710	6342	20264_PET_CpG;20265_cg07873178	0
11	65307720	65307889	6343	20266_cg04089426;20264_PET_CpG	0
11	65308264	65308315	6344	20267_cg11802864	0
11	65308343	65308484	6345	20268_cg08676812	1
11	65314427	65314569	6346	20269_PET_CpG	1
11	65325603	65325670	6347	20270_cg22214565	0
11	65336703	65336953	6348	20271_PET_CpG	1
11	65337463	65337605	6349	20272_cg20603181	1
11	65337696	65337988	6350	20273_cg10105999;cg17174230;cg19648896	1
11	65338363	65338465	6351	20274_cg08202769	1
11	65339718	65339751	6352	20275_cg11940518	0
11	65340416	65340550	6353	20277_cg14669919	1
11	65341581	65341677	6354	20278_cg25779653	0
11	65343046	65343187	6355	20279_cg16053334	1
11	65343266	65343351	6356	20280_cg18765439	0
11	65343560	65343624	6357	20281_cg03024517	0
11	65344566	65344735	6358	20282_PET_CpG	1
11	65344923	65345063	6359	20283_PET_CpG	1
11	65381281	65381421	6360	20284_cg07691180	1
11	65383081	65383232	6361	20286_cg20588618	1
11	65405424	65405501	6362	20288_cg01685242;cg18041840;cg04256316;cg13451222	0
11	65405605	65405841	6363	20288_cg01685242;cg18041840;cg04256316;cg13451222	0
11	65406079	65406239	6364	20289_cg15425427	1
11	65407708	65408682	6365	20290_PET_CpG	1
11	65430458	65430608	6366	20291_cg03042113;cg15135914	0
11	65430951	65431091	6367	20292_cg01582182	1
11	65431513	65431655	6368	20293_PET_CpG	1
11	65479298	65479503	6369	20294_cg00582417;cg02561205;cg05785768;cg07564927;cg14726348	1
11	65479603	65479692	6370	20295_cg20423942	0
11	65487868	65488010	6371	20296_cg00528549	1
11	65488113	65488367	6372	20297_cg06190547;cg19379303	1
11	65547802	65547996	6373	20298_cg02870584;cg04761751;cg07550809;cg11766552	1
11	65554305	65554475	6374	20299_cg20315951;cg20718083;cg23989516	1
11	65559228	65559463	6375	20300_PET_CpG	1
11	65585315	65585474	6376	20301_cg05142835;cg17492855	1
11	65585622	65585827	6377	20302_cg15716707;cg15930025	0
11	65601130	65601515	6378	20303_cg01098237;cg01421405;cg11198128;cg15890274;cg16624692;cg17318632;cg25616216	1
11	65624699	65624840	6379	20304_cg10983586	1
11	65625634	65625790	6380	20305_cg02715140;cg16985113	1
11	65625861	65626212	6381	20306_cg06443583;cg08425745;cg12849795;cg20909159;cg22068741	1
11	65627089	65627225	6382	20307_cg14915749	1
11	65627802	65627930	6383	20308_cg17260001	1
11	65640446	65640504	6384	20309_cg23046903	0
11	65640955	65641182	6385	20310_cg03164043;cg08550441;cg26695010	0
11	65647194	65647349	6386	20311_cg19792802	1
11	65655911	65656001	6387	20312_cg16519440;cg25601275	0
11	65657800	65657971	6388	20313_cg06054963;cg12930602	1
11	65658380	65658532	6389	20314_cg07582047	1
11	65659035	65659576	6390	20315_PET_CpG	1
11	65660800	65661012	6391	20316_PET_CpG	1
11	65661421	65661803	6392	20317_PET_CpG;20318_cg07420137	1
11	65667930	65668172	6393	20319_cg08877293;cg13830646;cg22345522	1
11	65695393	65695857	6394	20320_PET_CpG	1
11	65696189	65696330	6395	20321_PET_CpG	1
11	65728687	65728800	6396	20322_cg20515787	1
11	65728932	65729250	6397	20323_cg05722148;cg13426544;cg14397775;cg14946192;cg19972124;cg23588161	1
11	65769358	65769899	6398	20324_cg02202077;cg04264417;cg09783858;cg19121987;cg21110035	1
11	65788552	65788675	6399	20325_PET_CpG	1
11	65789942	65790100	6400	20326_cg13735757	1
11	65819310	65819454	6401	20327_cg04321378	1
11	65819557	65819914	6402	20328_cg08475257;cg13269439;cg16248618;cg20093577	1
11	65819990	65820135	6403	20329_cg09022952	1
11	65837564	65837658	6404	20330_cg00563793	0
11	65837917	65837950	6405	20331_cg13380511	0
11	65837961	65838070	6406	20331_cg13380511	0
11	65849102	65849293	6407	20332_PET_CpG	1
11	65868132	65868455	6408	20333_PET_CpG	1
11	65883150	65883281	6409	20334_PET_CpG	1
11	66024334	66024465	6410	20335_PET_CpG	1
11	66024614	66024754	6411	20336_cg13306893	1
11	66024834	66025248	6412	20337_cg00041759;cg00182294;cg04813719;cg05149234;cg07611257;cg11096108;cg21825840;cg26455717	1
11	66034880	66035015	6413	20338_cg01280128;cg22066230	1
11	66035029	66035082	6414	20339_cg01839297;cg03622002;cg10498476	0
11	66035314	66035528	6415	20340_cg05214125;cg13309218;cg15615396;cg15658484;cg21558323;cg23034356	1
11	66035595	66035743	6416	20341_cg19559621	1
11	66035874	66036202	6417	20342_cg00569953;cg10730497;cg18537071;cg18736831;cg23490166;cg24715339	1
11	66045410	66045590	6418	20343_cg08986711;cg09254047;cg09700630;cg09947186;cg17573068;cg25789216;cg27138195;cg20382233	0
11	66045857	66046001	6419	20344_cg07872652	1
11	66049904	66050016	6420	20345_cg15939253	0
11	66056498	66056588	6421	20346_cg02920148;cg04525775;cg10929213;cg14150915;cg05945622;cg07792560;cg26811061	1
11	66056614	66057007	6422	20346_cg02920148;cg04525775;cg10929213;cg14150915;cg05945622;cg07792560;cg26811061	1
11	66059520	66059659	6423	20347_cg20211422	1
11	66112586	66112829	6424	20348_cg20161985;cg23489936	1
11	66114946	66115097	6425	20349_cg21027713	1
11	66138917	66139056	6426	20350_cg23758765	1
11	66139116	66139317	6427	20351_cg13313036;cg15507391;cg16271524;cg17208577;cg24420770	0
11	66176511	66176670	6428	20352_cg13319698	1
11	66189220	66189358	6429	20353_cg08715791	1
11	66233967	66234085	6430	20354_cg10122910;cg10580941	0
11	66234208	66234295	6431	20355_cg10106407;cg18791826	0
11	66247046	66247200	6432	20356_cg16228688	1
11	66247621	66247951	6433	20357_cg04219625;cg08315050;cg19933833;cg24169248;cg26679405	1
11	66277966	66278237	6434	20358_cg06014332;cg07175290;cg10332972;cg25777054	1
11	66311224	66311500	6435	20359_PET_CpG	1
11	66313451	66313745	6436	20360_cg06796806;cg08420085;cg25117505;cg22294845	1
11	66313749	66313904	6437	20361_cg26898566	1
11	66336046	66336204	6438	20362_cg17381565	1
11	66360413	66360585	6439	20363_cg04738656;cg10141457;cg26736400	1
11	66360661	66360869	6440	20364_cg15599147;cg22814884	1
11	66383601	66383757	6441	20365_cg09648697	1
11	66383956	66384141	6442	20366_cg14975064;cg24699976	1
11	66405841	66406045	6443	20367_cg08801671;cg13965276	1
11	66406551	66406706	6444	20368_cg18430082	1
11	66445312	66445520	6445	20369_cg02117565;cg15181807	0
11	66495247	66495442	6446	20370_cg07264777;cg25995188	0
11	66511840	66512124	6447	20371_cg01183579;cg26293830;cg14698297	1
11	66512902	66513065	6448	20372_cg21191710	1
11	66610157	66610314	6449	20373_cg07810072	1
11	66610667	66610793	6450	20374_cg02547138;cg19089394;cg19932343;cg25954729	0
11	66624184	66624333	6451	20375_cg20381020	1
11	66624784	66624961	6452	20376_PET_CpG	0
11	66648372	66648551	6453	20377_PET_CpG	1
11	66725784	66726028	6454	20378_cg06073386;cg09100988;cg14653250;cg27113009	1
11	66726154	66726307	6455	20379_cg11494123	1
11	66749557	66749901	6456	20380_PET_CpG;20381_cg21735491	1
11	66791077	66791235	6457	20382_cg09967877	1
11	66791975	66792433	6458	20383_PET_CpG	1
11	66824110	66824270	6459	20384_cg15693066;cg21695485	1
11	66885160	66885307	6460	20385_cg05743713	1
11	66887577	66887824	6461	20387_cg07283932;cg16004548	1
11	67029082	67029226	6462	20388_cg24867478	1
11	67030503	67030669	6463	20389_PET_CpG	1
11	67033598	67033774	6464	20390_cg06242063;cg07120479;cg13913149;cg26231529	0
11	67034171	67034311	6465	20391_cg11455690	1
11	67035153	67036196	6466	20392_PET_CpG	1
11	67036843	67037140	6467	20393_PET_CpG	1
11	67037516	67037865	6468	20394_PET_CpG	1
11	67038386	67038603	6469	20395_PET_CpG	1
11	67039613	67039850	6470	20396_PET_CpG	1
11	67040268	67040411	6471	20397_PET_CpG	1
11	67044284	67045414	6472	20398_PET_CpG	1
11	67056161	67056300	6473	20399_cg08956116	0
11	67056374	67056412	6474	20400_cg15172729	0
11	67084809	67084950	6475	20401_cg23465350	1
11	67085104	67085410	6476	20402_cg13156010;cg15581492;cg16933664;cg18871984;cg25119654	1
11	67120888	67121002	6477	20403_cg24464260	1
11	67141001	67141184	6478	20404_cg02815282;cg19248367	1
11	67141671	67141823	6479	20405_cg18476530	1
11	67159041	67159194	6480	20406_cg20655434	1
11	67159212	67159304	6481	20407_cg02231295;cg13016378;cg14976978;cg18448361;cg25168288	0
11	67159453	67159580	6482	20407_cg02231295;cg13016378;cg14976978;cg18448361;cg25168288	0
11	67159701	67159855	6483	20408_cg03750407	1
11	67169125	67169158	6484	20409_cg00374596;cg16573663	0
11	67169192	67169290	6485	20410_cg09230774;cg11867686	0
11	67169736	67169904	6486	20411_PET_CpG	1
11	67171142	67171809	6487	20412_PET_CpG	1
11	67171936	67172071	6488	20413_PET_CpG	1
11	67176257	67177473	6489	20414_PET_CpG	1
11	67183023	67183222	6490	20415_cg08205230;cg20122470;cg23125542	0
11	67188116	67188260	6491	20416_cg22693302	1
11	67188441	67188584	6492	20417_cg26317405	1
11	67188596	67188657	6493	20418_cg02274108;cg20051444	0
11	67195518	67195655	6494	20419_cg25328154	1
11	67195723	67196063	6495	20420_cg01705230;cg12577321;cg15554682;cg18905855	1
11	67196103	67196250	6496	20421_cg24197212	1
11	67196438	67196566	6497	20422_cg26457823	1
11	67204513	67204654	6498	20423_PET_CpG	1
11	67204798	67205317	6499	20424_PET_CpG	1
11	67211228	67211378	6500	20425_cg09739036;cg18825927	1
11	67232319	67232397	6501	20426_cg15214183;cg19187831	0
11	67236148	67236288	6502	20427_cg09636293	1
11	67236643	67236691	6503	20428_cg02839130;cg06558938;cg14599904;cg21204379	0
11	67236832	67236935	6504	20428_cg02839130;cg06558938;cg14599904;cg21204379	0
11	67250273	67250526	6505	20429_cg09933726;cg12294403;cg13979863;cg25989057	1
11	67250548	67250694	6506	20430_cg26108683	1
11	67252313	67252460	6507	20431_PET_CpG	1
11	67252603	67252811	6508	20432_PET_CpG	1
11	67272619	67272714	6509	20433_cg15676015	0
11	67275908	67276458	6510	20434_cg05676593;cg18224153;cg20512419;cg24357714;cg11846816;cg14593317;cg15039399	1
11	67347068	67347419	6511	20435_PET_CpG	1
11	67350917	67351050	6512	20436_cg02659086	0
11	67351196	67351337	6513	20437_cg04920951	1
11	67374078	67374213	6514	20438_cg06312776;cg08715489	1
11	67374308	67374457	6515	20439_cg24562268	1
11	67374523	67374661	6516	20440_cg24139216	1
11	67397336	67397394	6517	20441_cg13174342	0
11	67414101	67414591	6518	20442_PET_CpG	1
11	67416691	67416829	6519	20443_PET_CpG	1
11	67435653	67435799	6520	20444_PET_CpG	1
11	67572661	67572784	6521	20445_cg08425402;cg11154608;cg12904531	0
11	67573067	67573145	6522	20446_cg15833588;cg16730596	0
11	67573696	67573791	6523	20447_cg10906530	1
11	67722448	67722669	6524	20448_PET_CpG	1
11	67722677	67722785	6525	20449_cg04629211	0
11	67722832	67722976	6526	20450_cg08686425	0
11	67797803	67798044	6527	20451_cg07693657;cg20906345;cg22247282;cg23962826	1
11	67798143	67798381	6528	20452_cg08139833;cg26209546	1
11	67804533	67804721	6529	20453_PET_CpG	1
11	67806353	67806611	6530	20454_cg11990562;cg26002713	1
11	67888306	67888353	6531	20455_cg10764405	0
11	67909460	67909922	6532	20456_PET_CpG	1
11	67980120	67980273	6533	20457_cg11287039	1
11	68039622	68039766	6534	20459_cg05590361	1
11	68065332	68065456	6535	20460_cg15546754	1
11	68080590	68080836	6536	20461_cg20669266;cg21572997	1
11	68095718	68096158	6537	20462_PET_CpG;20463_cg07992044	1
11	68227993	68228052	6538	20464_cg00328901;cg03442545;cg13147522;cg16302458;cg21717023;cg26910867	0
11	68228228	68228307	6539	20464_cg00328901;cg03442545;cg13147522;cg16302458;cg21717023;cg26910867	0
11	68239383	68239881	6540	20465_PET_CpG	1
11	68317996	68318157	6541	20466_PET_CpG	1
11	68451779	68451927	6542	20467_cg04739953	1
11	68452021	68452169	6543	20468_cg00226931	0
11	68519177	68519256	6544	20469_cg06026817;cg16721845;cg06070508;cg06699275;cg06745695;cg17270520	0
11	68607233	68607373	6545	20470_PET_CpG	1
11	68609451	68609682	6546	20471_cg02617757;cg20201954;cg23404110	1
11	68609965	68610414	6547	20472_PET_CpG	1
11	68610680	68611334	6548	20473_PET_CpG	1
11	68611400	68611668	6549	20474_cg14073497;cg20562447	1
11	68622030	68622304	6550	20475_PET_CpG	1
11	68671159	68671379	6551	20476_cg02791024;cg20273122	1
11	68671885	68672033	6552	20477_cg24640272	1
11	68847902	68848092	6553	20478_PET_CpG	1
11	68864797	68865000	6554	20479_PET_CpG	1
11	68934072	68934385	6555	20480_PET_CpG	1
11	68935442	68935591	6556	20481_PET_CpG	1
11	69064458	69065013	6557	20482_PET_CpG;20483_cg24127639	1
11	69079328	69079737	6558	20484_PET_CpG	1
11	69152117	69152297	6559	20485_PET_CpG	1
11	69258285	69258438	6560	20486_cg23754431	1
11	69391100	69391468	6561	20487_PET_CpG	1
11	69455258	69455575	6562	20488_cg03735308;cg07663571;cg16969182	1
11	69455662	69455792	6563	20489_cg25395653	1
11	69456641	69456873	6564	20491_cg09801353;cg19472759	0
11	69457923	69458070	6565	20492_cg21815083	1
11	69490032	69490383	6566	20493_cg01095193;cg09886342;cg17976635;cg21131149;cg25504403	1
11	69518625	69518776	6567	20494_cg09574088	1
11	69519311	69519430	6568	20495_cg26928125	1
11	69526748	69527264	6569	20496_PET_CpG	1
11	69590203	69590398	6570	20497_cg02882381;cg03631755;cg18947739;cg24199112	1
11	69632142	69632524	6571	20498_cg12319507;cg13703576;cg17540356	1
11	69632803	69632963	6572	20499_cg17038667	1
11	69649963	69650392	6573	20500_PET_CpG	1
11	69707653	69707799	6574	20501_PET_CpG	1
11	69797025	69797135	6575	20503_PET_CpG	1
11	69831046	69831183	6576	20504_PET_CpG	1
11	69848806	69848940	6577	20505_PET_CpG	1
11	69919112	69919743	6578	20506_PET_CpG	1
11	69919963	69920184	6579	20507_PET_CpG	1
11	69957794	69958037	6580	20508_PET_CpG	1
11	69987439	69987802	6581	20509_PET_CpG	1
11	70049049	70049219	6582	20510_cg00259882;cg08244222	1
11	70049359	70049501	6583	20511_cg07790826	1
11	70115975	70116132	6584	20512_cg09657262	1
11	70116484	70116603	6585	20513_cg00319359;cg20477929	0
11	70211215	70211680	6586	20514_PET_CpG	1
11	70244335	70244554	6587	20515_cg12868887;cg22978658;cg24575169	1
11	70244625	70244759	6588	20516_cg15383392	0
11	70303484	70303612	6589	20517_PET_CpG	1
11	70311299	70311480	6590	20518_PET_CpG	1
11	70316479	70316687	6591	20519_PET_CpG	1
11	70436877	70437039	6592	20520_PET_CpG	1
11	70449321	70449462	6593	20521_PET_CpG	1
11	70507737	70508689	6594	20522_PET_CpG	1
11	70517382	70517559	6595	20523_PET_CpG	1
11	70556902	70557036	6596	20524_PET_CpG	1
11	70563227	70563470	6597	20525_PET_CpG	1
11	70601711	70601922	6598	20526_cg06210447;cg12641569	1
11	70611131	70611313	6599	20527_PET_CpG	1
11	70676077	70676398	6600	20528_PET_CpG	1
11	70827467	70827645	6601	20529_PET_CpG	1
11	71085244	71085375	6602	20530_PET_CpG	1
11	71159311	71159468	6603	20531_cg05163923;cg24826892	1
11	71163349	71163622	6604	20532_cg20728496;cg25623977	1
11	71163779	71163917	6605	20533_cg15757022	1
11	71164131	71164170	6606	20534_cg00268518;cg06169276;cg07212292;cg19345671;cg23305502	0
11	71164269	71164341	6607	20534_cg00268518;cg06169276;cg07212292;cg19345671;cg23305502	0
11	71249166	71249317	6608	20535_PET_CpG	1
11	71497521	71497743	6609	20536_cg06610783;cg19844840	1
11	71498603	71498783	6610	20537_cg04310266;cg24620338	0
11	71639182	71639322	6611	20538_cg26039806	1
11	71639341	71639487	6612	20539_cg03722533	1
11	71639731	71639885	6613	20540_cg13124842	1
11	71640011	71640148	6614	20541_cg05492270	1
11	71709826	71710004	6615	20542_PET_CpG	1
11	71752948	71753171	6616	20543_PET_CpG	1
11	71791468	71791646	6617	20544_cg01988340;cg04640796;cg09073106;cg16929187	1
11	71813953	71814105	6618	20545_cg20789081	1
11	71814143	71814284	6619	20546_cg10805667	1
11	71814436	71814545	6620	20547_cg05964721;cg07018452;cg16851832;cg26272058	0
11	71823670	71823972	6621	20548_cg08733005;cg10381502;cg26138937	1
11	71823988	71824132	6622	20549_cg18441811	1
11	71934198	71934289	6623	20550_cg10725932	0
11	71934469	71934592	6624	20551_cg14371107	0
11	71934628	71934766	6625	20552_cg08753222	1
11	71935783	71935921	6626	20553_cg12648988	1
11	71950848	71950992	6627	20554_cg25074185	1
11	71951048	71951190	6628	20555_cg12541049	1
11	71952023	71952316	6629	20556_PET_CpG;20557_cg09802835	1
11	71955054	71955375	6630	20558_cg01670677;cg13103303;cg19651694	0
11	72044793	72044953	6631	20559_PET_CpG	1
11	72145054	72145197	6632	20560_cg06872163	1
11	72145209	72145357	6633	20561_cg03671013	1
11	72145613	72145762	6634	20562_cg01693503	1
11	72230388	72230795	6635	20563_PET_CpG	1
11	72300813	72300962	6636	20564_cg02474542	1
11	72387955	72388091	6637	20565_cg08442798	1
11	72463347	72463477	6638	20566_cg08167047	1
11	72463606	72463742	6639	20567_cg20513950	1
11	72504633	72504788	6640	20569_cg25433490	1
11	72504850	72505004	6641	20570_cg19901096	1
11	72505024	72505134	6642	20571_cg24580588	1
11	72524433	72524720	6643	20572_PET_CpG	1
11	72525093	72525357	6644	20573_cg01584634;cg12169667;cg18971873	0
11	72525523	72525665	6645	20574_cg20648385	1
11	72851839	72851977	6646	20575_cg20106260	1
11	72852223	72852367	6647	20576_cg20932251	1
11	72853010	72853140	6648	20577_cg04735594;cg22250145	1
11	72853252	72853329	6649	20578_cg08728297;cg12483813;cg16490896	0
11	72853435	72853580	6650	20578_cg08728297;cg12483813;cg16490896	0
11	72865504	72865776	6651	20579_PET_CpG	1
11	72929097	72929480	6652	20580_cg14318946;cg20718724;cg26013434;cg26046204	1
11	72929487	72929634	6653	20581_cg00334798	1
11	72935122	72935251	6654	20582_PET_CpG	1
11	72985750	72985886	6655	20583_PET_CpG	1
11	73018232	73018376	6656	20584_cg13137577	1
11	73019402	73019753	6657	20585_cg10635786;cg12104945;cg17517138;cg21041580;cg20102397	1
11	73032863	73033089	6658	20586_PET_CpG	1
11	73087477	73087623	6659	20587_cg06404012	1
11	73087638	73087816	6660	20588_cg00706396;cg22072063	0
11	73088218	73088323	6661	20589_cg25061131	1
11	73088388	73088570	6662	20590_PET_CpG	1
11	73309282	73309373	6663	20591_cg00358927;cg06420324;cg13533707;cg23361084	0
11	73309382	73309519	6664	20592_cg03372099;cg08821160	1
11	73472119	73472292	6665	20593_cg03727836;cg05155781;cg09898060;cg16449476;cg19541444	1
11	73472329	73472469	6666	20594_cg03917623;cg04557774;cg24242981;cg26445041	0
11	73490903	73491035	6667	20595_cg06580253	1
11	73499083	73499208	6668	20596_cg00470934	1
11	73587650	73587800	6669	20597_cg17218588	1
11	73692955	73693441	6670	20598_PET_CpG	1
11	73693712	73693863	6671	20599_cg10064339	1
11	73693973	73694099	6672	20600_cg04361852;cg23624401	0
